0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/account HTTP/1.1" 200 12667
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/bootstrap/css/bootstrap-fileupload.css HTTP/1.1" 200 2267
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/css/custom.css HTTP/1.1" 200 2407
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/toastr/toastr.min.css HTTP/1.1" 200 7801
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/js/jquery.nicescroll.js HTTP/1.1" 200 59364
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 4340
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/js/jquery.blockui.js HTTP/1.1" 200 19270
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/fancybox/source/jquery.fancybox.css HTTP/1.1" 200 4140
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/toastr/toastr.min.js HTTP/1.1" 200 5251
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/uniform/css/uniform.default.css HTTP/1.1" 200 10635
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/js/jquery.validate.min.js HTTP/1.1" 200 21068
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/chosen-bootstrap/chosen/chosen.css HTTP/1.1" 200 12151
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/uniform/jquery.uniform.min.js HTTP/1.1" 200 9323
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/data-tables/DT_bootstrap.js HTTP/1.1" 200 4327
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/chart-master/Chart.js HTTP/1.1" 200 44502
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/chosen-bootstrap/chosen/chosen.jquery.min.js HTTP/1.1" 200 26959
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/js/dynamic-table.js HTTP/1.1" 200 3880
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/img/avatar1_small.jpg HTTP/1.1" 200 2401
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/data-tables/jquery.dataTables.js HTTP/1.1" 200 389605
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/plugins/font-awesome/font/fontawesome-webfont.woff@v=3.2.1 HTTP/1.1" 200 43572
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:14 +0700] "GET /CrmApp/assets/font/myriadproregular.woff HTTP/1.1" 200 50440
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:15 +0700] "GET /CrmApp/json HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:18 +0700] "GET /CrmApp/account/add HTTP/1.1" 200 10078
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:18 +0700] "GET /CrmApp/account/assets/img/avatar1_small.jpg HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:18 +0700] "GET /CrmApp/json HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:36 +0700] "POST /CrmApp/account/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:36 +0700] "GET /CrmApp/account HTTP/1.1" 200 13249
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:36 +0700] "GET /CrmApp/json HTTP/1.1" 200 771
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:41 +0700] "GET /CrmApp/account/delete?id=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:41 +0700] "GET /CrmApp/account HTTP/1.1" 200 12678
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:41 +0700] "GET /CrmApp/json HTTP/1.1" 200 687
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:43 +0700] "GET /CrmApp/account/delete?id=7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:43 +0700] "GET /CrmApp/account HTTP/1.1" 200 12106
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:44 +0700] "GET /CrmApp/json HTTP/1.1" 200 603
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:51 +0700] "GET /CrmApp/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:51 +0700] "GET /CrmApp/login HTTP/1.1" 200 1942
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:52 +0700] "POST /CrmApp/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jun/2019:14:57:52 +0700] "GET /CrmApp/account HTTP/1.1" 200 12106
